model_name,trading_date,symbol,predicted_signal,adjusted_signal,sell_probability,hold_probability,buy_probability,encode_sector,sector,close,volume,target_signal,target_return,predicted_signal_score,signal_confidence,buy_sell_margin,created_at
model3,2025-01-10,ABR,HOLD,HOLD,0.36947662,0.40651262,0.22401074,0,Industrial Goods & Services,10.55,600.0,BUY,0.034123222748815,-0.14546588,0.40651262,-0.14546588,2026-06-03 08:51:00
model3,2025-01-14,ABR,HOLD,HOLD,0.2721941,0.44956917,0.27823678,0,Industrial Goods & Services,10.55,700.0,BUY,0.0265402843601894,0.006042689,0.44956917,0.006042689,2026-06-03 08:51:00
model3,2025-01-17,ABR,SELL,HOLD,0.48702437,0.3171963,0.19577928,0,Industrial Goods & Services,10.91,1300.0,SELL,-0.0467461044912923,-0.2912451,0.48702437,-0.2912451,2026-06-03 08:51:00
model3,2025-01-21,ABR,HOLD,HOLD,0.2144317,0.41158783,0.37398043,0,Industrial Goods & Services,10.59,1800.0,HOLD,-0.0179414542020773,0.15954873,0.41158783,0.15954873,2026-06-03 08:51:00
model3,2025-02-03,ABR,SELL,HOLD,0.4521451,0.34979108,0.1980638,0,Industrial Goods & Services,10.91,100.0,SELL,-0.0467461044912923,-0.2540813,0.4521451,-0.2540813,2026-06-03 08:51:00
model3,2025-02-04,ABR,HOLD,HOLD,0.21931635,0.48365527,0.29702836,0,Industrial Goods & Services,10.91,1400.0,SELL,-0.0467461044912923,0.077712014,0.48365527,0.077712014,2026-06-03 08:51:00
model3,2025-02-06,ABR,HOLD,HOLD,0.22433837,0.50609225,0.26956937,0,Industrial Goods & Services,10.83,2000.0,SELL,-0.0397045244690673,0.045231,0.50609225,0.045231,2026-06-03 08:51:00
model3,2025-02-07,ABR,BUY,HOLD,0.16998461,0.38422433,0.445791,0,Industrial Goods & Services,10.4,100.0,BUY,0.0557692307692307,0.2758064,0.445791,0.2758064,2026-06-03 08:51:00
model3,2025-02-10,ABR,HOLD,HOLD,0.21220705,0.4442911,0.34350184,0,Industrial Goods & Services,10.4,100.0,BUY,0.0711538461538461,0.13129479,0.4442911,0.13129479,2026-06-03 08:51:00
model3,2025-02-11,ABR,HOLD,HOLD,0.19821203,0.53366274,0.26812524,0,Industrial Goods & Services,10.4,400.0,HOLD,0.010576923076923,0.06991321,0.53366274,0.06991321,2026-06-03 08:51:00
model3,2025-02-14,ABR,HOLD,HOLD,0.19478866,0.5474095,0.25780186,0,Industrial Goods & Services,10.4,200.0,HOLD,0.0028846153846153,0.063013196,0.5474095,0.063013196,2026-06-03 08:51:00
model3,2025-02-17,ABR,HOLD,HOLD,0.20175314,0.54332393,0.25492296,0,Industrial Goods & Services,10.4,400.0,BUY,0.0490384615384615,0.053169817,0.54332393,0.053169817,2026-06-03 08:51:00
model3,2025-02-19,ABR,HOLD,HOLD,0.3557603,0.4358546,0.20838508,0,Industrial Goods & Services,10.98,2600.0,HOLD,-0.0063752276867031,-0.14737523,0.4358546,-0.14737523,2026-06-03 08:51:00
model3,2025-02-20,ABR,HOLD,HOLD,0.30288333,0.44907233,0.24804439,0,Industrial Goods & Services,11.14,2800.0,HOLD,-0.007181328545781,-0.05483894,0.44907233,-0.05483894,2026-06-03 08:51:00
model3,2025-02-24,ABR,HOLD,HOLD,0.21224083,0.40813532,0.3796238,0,Industrial Goods & Services,10.51,100.0,HOLD,0.0076117982873453,0.16738297,0.40813532,0.16738297,2026-06-03 08:51:00
model3,2025-02-25,ABR,HOLD,HOLD,0.15066251,0.48132157,0.3680159,0,Industrial Goods & Services,10.43,600.0,BUY,0.052732502396932,0.21735337,0.48132157,0.21735337,2026-06-03 08:51:00
model3,2025-02-26,ABR,HOLD,HOLD,0.36296526,0.430494,0.2065407,0,Industrial Goods & Services,10.91,300.0,HOLD,-0.0219981668194317,-0.15642455,0.430494,-0.15642455,2026-06-03 08:51:00
model3,2025-02-27,ABR,HOLD,HOLD,0.3675447,0.41903612,0.21341914,0,Industrial Goods & Services,10.91,100.0,SELL,-0.0293308890925756,-0.15412557,0.41903612,-0.15412557,2026-06-03 08:51:00
model3,2025-02-28,ABR,HOLD,HOLD,0.36650503,0.42248356,0.21101141,0,Industrial Goods & Services,11.06,200.0,SELL,-0.04249547920434,-0.15549362,0.42248356,-0.15549362,2026-06-03 08:51:00
model3,2025-03-05,ABR,HOLD,HOLD,0.20630197,0.53712654,0.2565715,0,Industrial Goods & Services,10.59,300.0,BUY,0.0632672332389046,0.05026953,0.53712654,0.05026953,2026-06-03 08:51:00
model3,2025-03-06,ABR,SELL,HOLD,0.4393719,0.37222907,0.18839906,0,Industrial Goods & Services,10.98,100.0,HOLD,-0.0209471766848816,-0.25097287,0.4393719,-0.25097287,2026-06-03 08:51:00
model3,2025-03-10,ABR,HOLD,HOLD,0.15766042,0.4749817,0.36735788,0,Industrial Goods & Services,10.67,1600.0,HOLD,-0.007497656982193,0.20969746,0.4749817,0.20969746,2026-06-03 08:51:00
model3,2025-03-13,ABR,HOLD,HOLD,0.27873403,0.4936781,0.22758783,0,Industrial Goods & Services,10.59,700.0,SELL,-0.0292728989612842,-0.051146194,0.4936781,-0.051146194,2026-06-03 08:51:00
model3,2025-03-14,ABR,HOLD,HOLD,0.21355964,0.4678744,0.3185659,0,Industrial Goods & Services,10.59,100.0,HOLD,-0.0217186024551464,0.10500626,0.4678744,0.10500626,2026-06-03 08:51:00
model3,2025-03-17,ABR,SELL,HOLD,0.55314815,0.27889523,0.16795667,0,Industrial Goods & Services,11.26,100.0,SELL,-0.0763765541740674,-0.3851915,0.55314815,-0.3851915,2026-06-03 08:51:00
model3,2025-03-19,ABR,HOLD,HOLD,0.15909582,0.46258143,0.37832278,0,Industrial Goods & Services,10.75,2600.0,SELL,-0.0799999999999999,0.21922696,0.46258143,0.21922696,2026-06-03 08:51:00
model3,2025-03-20,ABR,HOLD,HOLD,0.21893491,0.50194246,0.27912265,0,Industrial Goods & Services,10.59,300.0,SELL,-0.0557129367327667,0.060187742,0.50194246,0.060187742,2026-06-03 08:51:00
model3,2025-03-21,ABR,BUY,HOLD,0.13262077,0.40397325,0.46340597,0,Industrial Goods & Services,10.28,2500.0,HOLD,-0.0194552529182878,0.3307852,0.46340597,0.3307852,2026-06-03 08:51:00
model3,2025-03-24,ABR,HOLD,HOLD,0.21667796,0.45529824,0.32802376,0,Industrial Goods & Services,10.36,100.0,HOLD,-0.0193050193050192,0.1113458,0.45529824,0.1113458,2026-06-03 08:51:00
model3,2025-03-26,ABR,HOLD,HOLD,0.19529192,0.48558477,0.31912336,0,Industrial Goods & Services,10.4,600.0,SELL,-0.0644230769230769,0.123831436,0.48558477,0.123831436,2026-06-03 08:51:00
model3,2025-03-27,ABR,BUY,HOLD,0.13709067,0.30596784,0.55694145,0,Industrial Goods & Services,9.89,2900.0,SELL,-0.0637007077856421,0.41985077,0.55694145,0.41985077,2026-06-03 08:51:00
model3,2025-03-28,ABR,HOLD,HOLD,0.2472876,0.39282984,0.35988253,0,Industrial Goods & Services,10.0,100.0,SELL,-0.0509999999999999,0.11259493,0.39282984,0.11259493,2026-06-03 08:51:00
model3,2025-03-31,ABR,HOLD,HOLD,0.23540373,0.4337238,0.33087248,0,Industrial Goods & Services,10.08,400.0,SELL,-0.058531746031746,0.095468745,0.4337238,0.095468745,2026-06-03 08:51:00
model3,2025-04-01,ABR,HOLD,HOLD,0.28234866,0.43788812,0.27976325,0,Industrial Goods & Services,10.16,100.0,HOLD,-0.0039370078740158,-0.002585411,0.43788812,-0.002585411,2026-06-03 08:51:00
model3,2025-04-03,ABR,BUY,HOLD,0.16377372,0.31810802,0.51811826,0,Industrial Goods & Services,9.73,3200.0,BUY,0.052415210688592,0.35434455,0.51811826,0.35434455,2026-06-03 08:51:00
model3,2025-04-04,ABR,BUY,HOLD,0.23031,0.25717625,0.51251376,0,Industrial Goods & Services,9.26,600.0,BUY,0.1101511879049674,0.28220376,0.51251376,0.28220376,2026-06-03 08:51:00
model3,2025-04-08,ABR,SELL,HOLD,0.38632348,0.28812394,0.32555264,0,Industrial Goods & Services,9.49,6300.0,BUY,0.1496311907270811,-0.06077084,0.38632348,-0.06077084,2026-06-03 08:51:00
model3,2025-04-09,ABR,BUY,HOLD,0.2602202,0.34448698,0.3952928,0,Industrial Goods & Services,9.49,100.0,BUY,0.1696522655426764,0.13507259,0.3952928,0.13507259,2026-06-03 08:51:00
model3,2025-04-10,ABR,HOLD,HOLD,0.35216907,0.36024082,0.28759015,0,Industrial Goods & Services,10.12,500.0,BUY,0.1432806324110673,-0.06457892,0.36024082,-0.06457892,2026-06-03 08:51:00
model3,2025-04-11,ABR,SELL,HOLD,0.4031008,0.38780338,0.20909582,0,Industrial Goods & Services,10.24,500.0,BUY,0.111328125,-0.19400497,0.4031008,-0.19400497,2026-06-03 08:51:00
model3,2025-04-14,ABR,SELL,HOLD,0.38723683,0.3865096,0.22625352,0,Industrial Goods & Services,10.28,500.0,BUY,0.156614785992218,-0.16098331,0.38723683,-0.16098331,2026-06-03 08:51:00
model3,2025-04-15,ABR,SELL,HOLD,0.49111584,0.32201374,0.18687037,0,Industrial Goods & Services,10.91,1300.0,BUY,0.1649862511457378,-0.30424547,0.49111584,-0.30424547,2026-06-03 08:51:00
model3,2025-04-16,ABR,HOLD,HOLD,0.31689155,0.35402066,0.32908782,0,Industrial Goods & Services,11.1,18200.0,BUY,0.1450450450450451,0.012196273,0.35402066,0.012196273,2026-06-03 08:51:00
model3,2025-04-17,ABR,SELL,HOLD,0.5306073,0.2595276,0.20986515,0,Industrial Goods & Services,11.57,3000.0,BUY,0.1253241140881589,-0.32074213,0.5306073,-0.32074213,2026-06-03 08:51:00
model3,2025-04-18,ABR,HOLD,HOLD,0.31440333,0.41588634,0.2697103,0,Industrial Goods & Services,11.38,6100.0,BUY,0.1511423550087871,-0.044693023,0.41588634,-0.044693023,2026-06-03 08:51:00
model3,2025-04-21,ABR,SELL,HOLD,0.3824611,0.3532789,0.26426002,0,Industrial Goods & Services,11.89,18100.0,BUY,0.0647603027754415,-0.11820108,0.3824611,-0.11820108,2026-06-03 08:51:00
model3,2025-04-22,ABR,SELL,HOLD,0.40572858,0.30107644,0.293195,0,Industrial Goods & Services,12.71,13500.0,SELL,-0.0251770259638079,-0.11253357,0.40572858,-0.11253357,2026-06-03 08:51:00
model3,2025-04-23,ABR,SELL,HOLD,0.4074413,0.2885344,0.30402434,0,Industrial Goods & Services,12.71,8000.0,SELL,-0.0881195908733282,-0.10341695,0.4074413,-0.10341695,2026-06-03 08:51:00
model3,2025-04-24,ABR,SELL,HOLD,0.5006874,0.2739165,0.22539608,0,Industrial Goods & Services,13.02,15200.0,SELL,-0.1098310291858678,-0.27529132,0.5006874,-0.27529132,2026-06-03 08:51:00
model3,2025-04-25,ABR,SELL,HOLD,0.43946058,0.3181395,0.2423999,0,Industrial Goods & Services,13.1,10300.0,SELL,-0.115267175572519,-0.19706067,0.43946058,-0.19706067,2026-06-03 08:51:00
model3,2025-04-28,ABR,HOLD,HOLD,0.35316992,0.37463465,0.27219543,0,Industrial Goods & Services,12.66,20600.0,SELL,-0.1200631911532384,-0.08097449,0.37463465,-0.08097449,2026-06-03 08:51:00
model3,2025-04-29,ABR,SELL,HOLD,0.39968932,0.34389675,0.25641394,0,Industrial Goods & Services,12.39,3300.0,SELL,-0.1008878127522194,-0.14327538,0.39968932,-0.14327538,2026-06-03 08:51:00
model3,2025-05-05,ABR,BUY,HOLD,0.2073325,0.35248834,0.4401791,0,Industrial Goods & Services,11.59,5800.0,SELL,-0.0388265746333045,0.2328466,0.4401791,0.2328466,2026-06-03 08:51:00
model3,2025-05-06,ABR,HOLD,HOLD,0.2266607,0.3922687,0.38107064,0,Industrial Goods & Services,11.59,1000.0,SELL,-0.0422778257118205,0.15440995,0.3922687,0.15440995,2026-06-03 08:51:00
model3,2025-05-07,ABR,HOLD,HOLD,0.23957704,0.43494824,0.32547477,0,Industrial Goods & Services,11.59,1400.0,SELL,-0.0500431406384814,0.08589773,0.43494824,0.08589773,2026-06-03 08:51:00
model3,2025-05-08,ABR,BUY,HOLD,0.25190216,0.3212789,0.42681894,0,Industrial Goods & Services,11.14,6000.0,HOLD,0.0,0.17491677,0.42681894,0.17491677,2026-06-03 08:51:00
model3,2025-05-09,ABR,HOLD,HOLD,0.24177824,0.3918452,0.36637655,0,Industrial Goods & Services,11.14,500.0,BUY,0.0403949730700179,0.12459831,0.3918452,0.12459831,2026-06-03 08:51:00
model3,2025-05-12,ABR,HOLD,HOLD,0.25182277,0.4167523,0.33142495,0,Industrial Goods & Services,11.14,500.0,HOLD,0.0161579892280072,0.07960218,0.4167523,0.07960218,2026-06-03 08:51:00
model3,2025-05-13,ABR,HOLD,HOLD,0.33895522,0.45221898,0.20882581,0,Industrial Goods & Services,11.1,2800.0,HOLD,0.0036036036036037,-0.13012941,0.45221898,-0.13012941,2026-06-03 08:51:00
model3,2025-05-14,ABR,HOLD,HOLD,0.24381441,0.4275728,0.32861283,0,Industrial Goods & Services,11.01,800.0,BUY,0.0481380563124431,0.084798425,0.4275728,0.084798425,2026-06-03 08:51:00
model3,2025-05-15,ABR,HOLD,HOLD,0.32042617,0.41840014,0.2611737,0,Industrial Goods & Services,11.14,4500.0,SELL,-0.0323159784560144,-0.05925247,0.41840014,-0.05925247,2026-06-03 08:51:00
model3,2025-05-16,ABR,HOLD,HOLD,0.35023406,0.41743797,0.23232803,0,Industrial Goods & Services,11.59,2100.0,SELL,-0.0310612597066436,-0.117906034,0.41743797,-0.117906034,2026-06-03 08:51:00
model3,2025-05-19,ABR,HOLD,HOLD,0.3595571,0.41992533,0.22051753,0,Industrial Goods & Services,11.32,4200.0,BUY,0.0591872791519434,-0.13903956,0.41992533,-0.13903956,2026-06-03 08:51:00
model3,2025-05-20,ABR,HOLD,HOLD,0.35533583,0.42835364,0.21631052,0,Industrial Goods & Services,11.14,1700.0,BUY,0.1481149012567324,-0.13902532,0.42835364,-0.13902532,2026-06-03 08:51:00
model3,2025-05-21,ABR,SELL,HOLD,0.41822538,0.4122185,0.16955614,0,Industrial Goods & Services,11.54,1800.0,BUY,0.1741767764298094,-0.24866924,0.41822538,-0.24866924,2026-06-03 08:51:00
model3,2025-05-23,ABR,HOLD,HOLD,0.30624977,0.42315027,0.27059996,0,Industrial Goods & Services,11.23,1300.0,BUY,0.1549421193232414,-0.035649806,0.42315027,-0.035649806,2026-06-03 08:51:00
model3,2025-05-26,ABR,SELL,HOLD,0.47336552,0.30305392,0.22358052,0,Industrial Goods & Services,11.99,22500.0,HOLD,0.0075062552126772,-0.24978499,0.47336552,-0.24978499,2026-06-03 08:51:00
model3,2025-05-27,ABR,SELL,HOLD,0.45388478,0.26599285,0.28012234,0,Industrial Goods & Services,12.79,8600.0,HOLD,-0.0101641907740421,-0.17376244,0.45388478,-0.17376244,2026-06-03 08:51:00
model3,2025-05-28,ABR,SELL,HOLD,0.4706451,0.25790864,0.27144623,0,Industrial Goods & Services,13.55,26700.0,SELL,-0.1121771217712178,-0.19919887,0.4706451,-0.19919887,2026-06-03 08:51:00
model3,2025-05-29,ABR,SELL,HOLD,0.58733267,0.21084054,0.2018268,0,Industrial Goods & Services,13.9,11100.0,SELL,-0.1474820143884893,-0.38550586,0.58733267,-0.38550586,2026-06-03 08:51:00
model3,2025-05-30,ABR,SELL,HOLD,0.37309173,0.2719443,0.35496396,0,Industrial Goods & Services,12.97,5300.0,SELL,-0.079414032382421,-0.01812777,0.37309173,-0.01812777,2026-06-03 08:51:00
model3,2025-06-02,ABR,BUY,HOLD,0.31897008,0.31591108,0.36511883,0,Industrial Goods & Services,12.08,9800.0,SELL,-0.0405629139072848,0.046148747,0.36511883,0.046148747,2026-06-03 08:51:00
model3,2025-06-03,ABR,SELL,HOLD,0.53600156,0.25838792,0.20561053,0,Industrial Goods & Services,12.66,9300.0,SELL,-0.0845181674565561,-0.33039105,0.53600156,-0.33039105,2026-06-03 08:51:00
model3,2025-06-04,ABR,BUY,HOLD,0.22775678,0.32592645,0.44631678,0,Industrial Goods & Services,12.03,1100.0,HOLD,-0.0033250207813798,0.21856,0.44631678,0.21856,2026-06-03 08:51:00
model3,2025-06-05,ABR,HOLD,HOLD,0.22181974,0.4124411,0.3657392,0,Industrial Goods & Services,11.85,2100.0,HOLD,-0.0219409282700421,0.14391945,0.4124411,0.14391945,2026-06-03 08:51:00
model3,2025-06-06,ABR,SELL,HOLD,0.3517873,0.34445256,0.30376014,0,Industrial Goods & Services,11.94,1000.0,SELL,-0.0896147403685092,-0.048027158,0.3517873,-0.048027158,2026-06-03 08:51:00
model3,2025-06-09,ABR,BUY,HOLD,0.18302666,0.33643052,0.48054287,0,Industrial Goods & Services,11.59,400.0,HOLD,-0.0198446937014667,0.29751623,0.48054287,0.29751623,2026-06-03 08:51:00
model3,2025-06-10,ABR,HOLD,HOLD,0.20649113,0.3974523,0.39605662,0,Industrial Goods & Services,11.59,3900.0,SELL,-0.0276100086281276,0.1895655,0.3974523,0.1895655,2026-06-03 08:51:00
model3,2025-06-11,ABR,SELL,HOLD,0.4098567,0.3709084,0.21923485,0,Industrial Goods & Services,11.99,300.0,SELL,-0.0408673894912426,-0.19062185,0.4098567,-0.19062185,2026-06-03 08:51:00
model3,2025-06-12,ABR,BUY,HOLD,0.21331142,0.36578673,0.42090186,0,Industrial Goods & Services,11.59,400.0,HOLD,0.0,0.20759045,0.42090186,0.20759045,2026-06-03 08:51:00
model3,2025-06-13,ABR,BUY,HOLD,0.16834742,0.23286103,0.59879154,0,Industrial Goods & Services,10.87,7100.0,BUY,0.0662373505059799,0.43044412,0.59879154,0.43044412,2026-06-03 08:51:00
model3,2025-06-16,ABR,HOLD,HOLD,0.33237064,0.36801878,0.29961056,0,Industrial Goods & Services,11.36,1000.0,HOLD,-0.0193661971830985,-0.032760084,0.36801878,-0.032760084,2026-06-03 08:51:00
model3,2025-06-17,ABR,HOLD,HOLD,0.25721675,0.40406156,0.3387217,0,Industrial Goods & Services,11.27,3500.0,HOLD,0.0124223602484472,0.08150494,0.40406156,0.08150494,2026-06-03 08:51:00
model3,2025-06-18,ABR,HOLD,HOLD,0.364848,0.39534137,0.23981062,0,Industrial Goods & Services,11.5,600.0,HOLD,-0.0078260869565217,-0.12503737,0.39534137,-0.12503737,2026-06-03 08:51:00
model3,2025-06-19,ABR,HOLD,HOLD,0.2814008,0.44983956,0.26875967,0,Industrial Goods & Services,11.59,5200.0,HOLD,-0.0232959447799827,-0.012641132,0.44983956,-0.012641132,2026-06-03 08:51:00
model3,2025-06-20,ABR,SELL,HOLD,0.43626934,0.33496726,0.22876337,0,Industrial Goods & Services,11.59,100.0,SELL,-0.0276100086281276,-0.20750597,0.43626934,-0.20750597,2026-06-03 08:51:00
model3,2025-06-23,ABR,BUY,HOLD,0.20042177,0.3479727,0.45160553,0,Industrial Goods & Services,11.14,900.0,BUY,0.0323159784560143,0.25118375,0.45160553,0.25118375,2026-06-03 08:51:00
model3,2025-06-24,ABR,HOLD,HOLD,0.296468,0.41696948,0.2865625,0,Industrial Goods & Services,11.41,100.0,HOLD,-0.0157756354075372,-0.009905487,0.41696948,-0.009905487,2026-06-03 08:51:00
model3,2025-06-25,ABR,HOLD,HOLD,0.23799434,0.43783027,0.32417542,0,Industrial Goods & Services,11.41,1700.0,HOLD,-0.0122699386503067,0.086181074,0.43783027,0.086181074,2026-06-03 08:51:00
model3,2025-06-26,ABR,HOLD,HOLD,0.23984286,0.5046997,0.2554574,0,Industrial Goods & Services,11.32,4100.0,HOLD,-0.004416961130742,0.015614539,0.5046997,0.015614539,2026-06-03 08:51:00
model3,2025-06-27,ABR,HOLD,HOLD,0.20171866,0.45935762,0.33892366,0,Industrial Goods & Services,11.27,700.0,HOLD,0.0239574090505767,0.137205,0.45935762,0.137205,2026-06-03 08:51:00
model3,2025-06-30,ABR,HOLD,HOLD,0.23599859,0.54145646,0.22254495,0,Industrial Goods & Services,11.5,2100.0,HOLD,0.0078260869565216,-0.013453633,0.54145646,-0.013453633,2026-06-03 08:51:00
model3,2025-07-01,ABR,HOLD,HOLD,0.2056532,0.5411954,0.25315142,0,Industrial Goods & Services,11.23,100.0,BUY,0.0320569902048084,0.04749821,0.5411954,0.04749821,2026-06-03 08:51:00
model3,2025-07-02,ABR,HOLD,HOLD,0.16685097,0.5653351,0.26781395,0,Industrial Goods & Services,11.27,400.0,BUY,0.028393966282165,0.10096298,0.5653351,0.10096298,2026-06-03 08:51:00
model3,2025-07-04,ABR,HOLD,HOLD,0.20294744,0.5411089,0.25594363,0,Industrial Goods & Services,11.27,1000.0,HOLD,0.0239574090505767,0.05299619,0.5411089,0.05299619,2026-06-03 08:51:00
model3,2025-07-07,ABR,HOLD,HOLD,0.23343442,0.57232285,0.19424272,0,Industrial Goods & Services,11.54,1300.0,HOLD,-0.0233968804159444,-0.039191708,0.57232285,-0.039191708,2026-06-03 08:51:00
model3,2025-07-09,ABR,HOLD,HOLD,0.2706265,0.5223699,0.2070036,0,Industrial Goods & Services,11.59,3900.0,SELL,-0.0276100086281276,-0.06362289,0.5223699,-0.06362289,2026-06-03 08:51:00
model3,2025-07-10,ABR,HOLD,HOLD,0.2621441,0.5319084,0.20594755,0,Industrial Goods & Services,11.59,1000.0,HOLD,-0.0120793787748059,-0.05619654,0.5319084,-0.05619654,2026-06-03 08:51:00
model3,2025-07-11,ABR,HOLD,HOLD,0.2983538,0.5171101,0.18453613,0,Industrial Goods & Services,11.59,200.0,HOLD,-0.0155306298533217,-0.11381766,0.5171101,-0.11381766,2026-06-03 08:51:00
model3,2025-07-14,ABR,HOLD,HOLD,0.21796438,0.5757106,0.20632502,0,Industrial Goods & Services,11.54,100.0,HOLD,-0.0190641247833621,-0.011639357,0.5757106,-0.011639357,2026-06-03 08:51:00
model3,2025-07-15,ABR,HOLD,HOLD,0.12143437,0.6140499,0.26451573,0,Industrial Goods & Services,11.27,1400.0,HOLD,0.0044365572315883,0.14308137,0.6140499,0.14308137,2026-06-03 08:51:00
model3,2025-07-16,ABR,HOLD,HOLD,0.14599143,0.65847224,0.19553629,0,Industrial Goods & Services,11.27,2700.0,HOLD,-0.0070984915705413,0.049544856,0.65847224,0.049544856,2026-06-03 08:51:00
model3,2025-07-17,ABR,HOLD,HOLD,0.16755937,0.63757265,0.19486797,0,Industrial Goods & Services,11.45,4600.0,HOLD,0.0078602620087335,0.027308598,0.63757265,0.027308598,2026-06-03 08:51:00
model3,2025-07-18,ABR,HOLD,HOLD,0.11040691,0.68540466,0.20418844,0,Industrial Goods & Services,11.41,2100.0,HOLD,-0.0043821209465382,0.09378152,0.68540466,0.09378152,2026-06-03 08:51:00
model3,2025-07-21,ABR,HOLD,HOLD,0.12074816,0.6883638,0.19088805,0,Industrial Goods & Services,11.32,400.0,HOLD,0.0,0.070139885,0.6883638,0.070139885,2026-06-03 08:51:00
model3,2025-07-22,ABR,HOLD,HOLD,0.11525927,0.7260192,0.1587215,0,Industrial Goods & Services,11.32,3200.0,HOLD,0.0079505300353357,0.04346224,0.7260192,0.04346224,2026-06-03 08:51:00
model3,2025-07-23,ABR,HOLD,HOLD,0.13544661,0.68756866,0.17698471,0,Industrial Goods & Services,11.19,8300.0,HOLD,0.0196604110813227,0.041538104,0.68756866,0.041538104,2026-06-03 08:51:00
model3,2025-07-24,ABR,HOLD,HOLD,0.22945009,0.60039616,0.17015378,0,Industrial Goods & Services,11.54,3500.0,HOLD,-0.0190641247833621,-0.05929631,0.60039616,-0.05929631,2026-06-03 08:51:00
model3,2025-07-25,ABR,HOLD,HOLD,0.113874614,0.69917107,0.18695433,0,Industrial Goods & Services,11.36,500.0,HOLD,0.0202464788732394,0.07307972,0.69917107,0.07307972,2026-06-03 08:51:00
model3,2025-07-28,ABR,HOLD,HOLD,0.12410655,0.7299526,0.14594088,0,Industrial Goods & Services,11.32,7500.0,HOLD,0.023851590106007,0.021834336,0.7299526,0.021834336,2026-06-03 08:51:00
model3,2025-07-29,ABR,HOLD,HOLD,0.0993966,0.70925885,0.19134453,0,Industrial Goods & Services,11.41,4800.0,HOLD,0.0157756354075371,0.09194793,0.70925885,0.09194793,2026-06-03 08:51:00
model3,2025-07-30,ABR,HOLD,HOLD,0.121016786,0.7065158,0.17246746,0,Industrial Goods & Services,11.41,2000.0,HOLD,0.0157756354075371,0.05145067,0.7065158,0.05145067,2026-06-03 08:51:00
model3,2025-07-31,ABR,HOLD,HOLD,0.11270534,0.732388,0.15490662,0,Industrial Goods & Services,11.32,800.0,HOLD,0.0079505300353357,0.042201273,0.732388,0.042201273,2026-06-03 08:51:00
model3,2025-08-01,ABR,HOLD,HOLD,0.16078481,0.6556721,0.18354313,0,Industrial Goods & Services,11.59,600.0,HOLD,-0.0155306298533217,0.02275832,0.6556721,0.02275832,2026-06-03 08:51:00
model3,2025-08-04,ABR,HOLD,HOLD,0.14876845,0.6619898,0.1892417,0,Industrial Goods & Services,11.59,1700.0,BUY,0.0345125107851596,0.040473253,0.6619898,0.040473253,2026-06-03 08:51:00
model3,2025-08-05,ABR,HOLD,HOLD,0.20116298,0.64147794,0.15735905,0,Industrial Goods & Services,11.59,100.0,HOLD,0.0155306298533217,-0.04380393,0.64147794,-0.04380393,2026-06-03 08:51:00
model3,2025-08-06,ABR,HOLD,HOLD,0.15042561,0.6919958,0.15757859,0,Industrial Goods & Services,11.59,1200.0,BUY,0.0345125107851596,0.0071529746,0.6919958,0.0071529746,2026-06-03 08:51:00
model3,2025-08-07,ABR,HOLD,HOLD,0.14875415,0.6546673,0.19657853,0,Industrial Goods & Services,11.41,700.0,BUY,0.0508326029798422,0.047824383,0.6546673,0.047824383,2026-06-03 08:51:00
model3,2025-08-08,ABR,HOLD,HOLD,0.11968172,0.717189,0.16312926,0,Industrial Goods & Services,11.41,1000.0,BUY,0.0271691498685364,0.04344753,0.717189,0.04344753,2026-06-03 08:51:00
model3,2025-08-11,ABR,HOLD,HOLD,0.317966,0.47848836,0.20354564,0,Industrial Goods & Services,11.99,8200.0,HOLD,-0.011676396997498,-0.11442037,0.47848836,-0.11442037,2026-06-03 08:51:00
model3,2025-08-12,ABR,HOLD,HOLD,0.27104616,0.52128404,0.20766976,0,Industrial Goods & Services,11.77,900.0,BUY,0.0450297366185217,-0.0633764,0.52128404,-0.0633764,2026-06-03 08:51:00
model3,2025-08-13,ABR,HOLD,HOLD,0.32179326,0.47259572,0.20561102,0,Industrial Goods & Services,11.99,1700.0,HOLD,0.0108423686405336,-0.11618224,0.47259572,-0.11618224,2026-06-03 08:51:00
model3,2025-08-14,ABR,HOLD,HOLD,0.20285127,0.5711196,0.22602913,0,Industrial Goods & Services,11.99,3200.0,HOLD,-0.0041701417848207,0.023177862,0.5711196,0.023177862,2026-06-03 08:51:00
model3,2025-08-15,ABR,HOLD,HOLD,0.1797914,0.5672452,0.25296342,0,Industrial Goods & Services,11.72,9600.0,HOLD,0.0230375426621161,0.07317202,0.5672452,0.07317202,2026-06-03 08:51:00
model3,2025-08-18,ABR,HOLD,HOLD,0.17012516,0.6252209,0.20465398,0,Industrial Goods & Services,11.85,1500.0,HOLD,0.0227848101265821,0.03452882,0.6252209,0.03452882,2026-06-03 08:51:00
model3,2025-08-19,ABR,SELL,HOLD,0.4798354,0.37252092,0.14764369,0,Industrial Goods & Services,12.3,100.0,HOLD,-0.0178861788617886,-0.3321917,0.4798354,-0.3321917,2026-06-03 08:51:00
model3,2025-08-20,ABR,HOLD,HOLD,0.26758608,0.5305628,0.20185111,0,Industrial Goods & Services,12.12,4100.0,HOLD,-0.0033003300330032,-0.06573497,0.5305628,-0.06573497,2026-06-03 08:51:00
